Raw,StoreCode,StoreName
"6533 PEP SECUNDA REGIONAL MALL SHOP LG 31,SECUNDA REGIONAL MALL, CNR OR TAMBO & PDP KRUGER STREET SECUNDA SECUNDA MPUMALANGA",6533,PEP SECUNDA
"6534 PEP UPINGTON KALAHARI MALL SHOP 11, KALAHARI MALL, CNR MALHERBE & VAN RIEBEECK ROAD UPINGTON UPINGTON NORTHERN CAPE",6534,PEP UPINGTON
"6535 PEP SOWETO NDOFAYA MALL SHOP 8, NDOFAYA MALL, CNR HEKROODT CIRCLE & MARSH STREET MEADOWLANDS MEADOWLANDS GAUTENG",6535,PEP SOWETO
"6536 PEP JOZINI MALL SHOP 8, JOZINI MALL, PROVINCIAL P449 JOZINI JOZINI JOZINI KWAZULU-NATAL",6536,PEP JOZINI
"6539 PEP KINGSBURGH DSM MALL SHOP 1-4, DSM MALL, 10 WINKLESPRUIT ROAD KINGSBURGH KINGSBURGH KWAZULU-NATAL",6539,PEP KINGSBURGH
"6540 PEP KLERKSDORP TOWER MALL SHOP 14A TOWER MALL, C/O N12 JABULANI STREET KLERKSDORP KLERKSDORP NORTH WEST",6540,PEP KLERKSDORP
"6542 PEP MORULENG MALL SHOP 71 MORULENG MALL, MAIN HOSPITAL ROAD (50-1) SAULSPOORT MORULENG NORTH WEST",6542,PEP MORULENG
"6544 PEP POLOKWANE SESHEGO CIRCLE SHOP 8, SESHEGO CIRCLE, DITLOU STREET POLOKWANE POLOKWANE LIMPOPO",6544,PEP POLOKWANE
"6549 PEP QUMBU SHOPPING CENTRE SHOP 11,QUMBU SHOPPING CENTRE, MAIN ROAD QUMBU QUMBU EASTERN CAPE",6549,PEP QUMBU
"6550 PEP MIDDELBURG MP MHLUZI MALL e'MHLUZI MALL, C/O IKANGENG STREET TSWELOPELE ROAD MHLUZI MIDDELBURG MPUMALANGA",6550,PEP MIDDELBURG
"6558 PEP WITBANK KWA-GUQA SHOP 26, KWA-GUQA MALL, CNR MATTHEW PHOSA ROAD & N4, KWA GUQA OFFRAMP KWAGUQA KWAGUQA MPUMALANGA",6558,PEP WITBANK
"6562 PEP SOSHANGUVE CROSSING SHOP 7, SOSHANGUVE CROSSING, CNR RUTH FIRST STREET & AUBREY MATLALA STREET SOSHANGUVE SOSHANGUVE GAUTENG",6562,PEP SOSHANGUVE
"6563 PEP LETHLABILE MALL SHOP 33 LETHLABILE MALL, OSALETSENG STREET LETLHABILE BRITS NORTH WEST",6563,PEP LETHLABILE
"6564 PEP SPRINGS TSAKANE CORNER SHOP 9, TSAKANE CORNER, CNR FEZELA STREET & MADIBA STREET TSAKANE TSAKANE GAUTENG",6564,PEP SPRINGS
"6572 PEP MTUBATUBA MTUBA MALL SHOP 30A, MTUBA MALL, LOT 56 UMFOLOZI NO 13319 REMAINDER OF PORTION 1 MTUBATUBA MTUBATUBA KWAZULU-NATAL",6572,PEP MTUBATUBA
"6577 PEP HARDING CORNER SHOP S19 HARDING CORNER SHOPPING CENTRE, HAWKINS STREET HARDING HARDING KWAZULU-NATAL",6577,PEP HARDING
"6580 PEP JHB DAVEYTON MAYFIELD SQ SHOP 6 MAYFIELD SQUARE, LURIE ROAD DAVEYTON BENONI GAUTENG",6580,PEP JHB
"6587 PEP SEBOKENG ORANGE FARM MALL SHOP L18, EYETHU ORANGE FARM MALL, 124TH STREET GOLDEN HIGHWAY ORANGE FARM ORANGE FARM GAUTENG",6587,PEP SEBOKENG
"6588 PEP BELA-BELA BELA MALL SHOP 11 BELA-MALL, R101 BELA-BELA BELA-BELA LIMPOPO",6588,PEP BELA-BELA
"6591 PEP LICHTENBURG MALL SHOP 18, LICHTENBURG MALL, DR NELSON MANDELA DRIVE (R52) LICHTENBURG LICHTENBURG NORTH WEST",6591,PEP LICHTENBURG
"6593 PEP HEIDELBERG MALL (GP) HEIDELBERG MALL, C/O JACOBS STREET N3 HEIDELBERG HEIDELBERG GAUTENG",6593,PEP HEIDELBERG
"6595 PEP VEREENIGING PRESIDENT VAAL SHOP 16, PRESIDENT VAAL SQUARE, PLAYFAIR BOULEVARD VEREENIGING VEREENIGING GAUTENG",6595,PEP VEREENIGING
"6603 PEP ENGCOBO BOXER CENTRE SHOP 2, BOXER CENTRE, MAIN ROAD ENGCOBO ENGCOBO EASTERN CAPE",6603,PEP ENGCOBO
"6605 PEP PHOKENG BAFOKENG MALL SHOP 27, BAFOKENG MALL, R565 PHOKENG RUSTENBURG NORTH WEST",6605,PEP PHOKENG
"6607 PEP BOKSBURG DAWN PARK SHOP 4 DAWN PARK SHOPPING CENTRE, C/O GALAHAD ROAD DAGBREEK STREET DAWN PARK BOKSBURG GAUTENG",6607,PEP BOKSBURG
"6610 PEP CPT LANGA JUNCTION SHOP 8 LANGA JUNCTION, BRINTON STREET LANGA CAPE TOWN WESTERN CAPE",6610,PEP CPT
"6612 PEP SPRINGS KWA-THEMA SHOP B2, EKHAYA CENTRE, VLAKFONTEIN ROAD KWA-THEMA SPRINGS SPRINGS GAUTENG",6612,PEP SPRINGS
"6613 PEP DURBAN WATERCREST MALL SHOP L09, WATERCREST MALL, (PREVIOUSLY NAMED WATERFALL MALL) 141 INANDA ROAD WATERFALL PINETOWN KWAZULU-NATAL",6613,PEP DURBAN
"6614 PEP TUGELA FERRY MALL SHOP 15, TUGELA FERRY MALL, R33 MAIN ROAD TUGELA FERRY TUGELA FERRY KWAZULU-NATAL",6614,PEP TUGELA
"6615 PEP MTHATHA NGEBS CITY SHOP 89, MTHATHA NGEBS CITY, ERROL SPRING AVENUE MTHATHA MTHATHA EASTERN CAPE",6615,PEP MTHATHA
"6616 PEP THABAZIMBI THABA MALL SHOP 48, THABA MALL, WARMBAD WEG ROAD (R510) THABAZIMBI THABAZIMBI LIMPOPO",6616,PEP THABAZIMBI
"6618 PEP KHAYELITSHA SITE C PLAZA SHOP 19, SITE C PLAZA, CNR SOLOMON TSHUKU AVENUE & IDADA AVENUE KHAYELITSHA KHAYELITSHA WESTERN CAPE",6618,PEP KHAYELITSHA
"6622 PEP CRAIGIEBURN MOODLEY'S SPAR SHOP 2, MOODLEY'S SPAR, 70 CALENDULA AVENUE CRAIGIEBURN UMKOMAAS KWAZULU-NATAL",6622,PEP CRAIGIEBURN
"6629 PEP ESTCOURT ITHALA CENTRE SHOP B2A, ITHALA CENTRE, CNR HARDING STREET (R103) & ALEXANDRA STREET ESTCOURT ESTCOURT KWAZULU-NATAL",6629,PEP ESTCOURT
"6631 PEP RUSTENBURG PLATINUM SQUARE SHOP 42A, PLATINUM SQUARE, HOWICK AVENUE RUSTENBURG RUSTENBURG NORTH WEST",6631,PEP RUSTENBURG
"6632 PEP LUSIKISIKI LUSIKI PLAZA SHOP 9, LUSIKI PLAZA, CNR LYTTELTON ROAD & LEYDEN AVENUE LUSIKISIKI LUSIKISIKI EASTERN CAPE",6632,PEP LUSIKISIKI
"6634 PEP BERGVILLE MALL SHOP 2 BERGVILLE MALL, TATHAM ROAD BERGVILLE BERGVILLE KWAZULU-NATAL",6634,PEP BERGVILLE
"6642 PEP MODIMOLLE MODI MALL SHOP 11, MODI MALL, CNR THABO MBEKI DRIVE & LIMPOPO STREET MODIMOLLE MODIMOLLE LIMPOPO",6642,PEP MODIMOLLE
"6644 PEP COFIMVABA SHOP, C/O BELLAIR AVENUE MAIN STREET COFIMVABA COFIMVABA EASTERN CAPE",6644,PEP COFIMVABA
"6646 PEP EL GILLWELL SC SHOP UG12, GILLWELL SHOPPING CENTRE, GILLWELL STREET & FLEET STREET EAST LONDON EAST LONDON EASTERN CAPE",6646,PEP EL
"6647 PEP LUSIKISIKI SHOP 11, MAIN STREET LUSIKISIKI LUSIKISIKI EASTERN CAPE",6647,PEP LUSIKISIKI
"6648 PEP POTCHEFSTROOM IKAGENG GATE SHOP 26, IKAGENG GATE, CNR ZINN STREET & TRIOMF ROAD POTCHEFSTROOM POTCHEFSTROOM NORTH WEST",6648,PEP POTCHEFSTROOM
"6651 PEP LYDENBURG HIGHLAND CENTRE SHOP 6A, HIGHLAND CENTRE, 53 KANTOOR STREET LYDENBURG LYDENBURG MPUMALANGA",6651,PEP LYDENBURG
"6654 PEP BELA-BELA BUSHVELD PNP SHOP G17-18 BUSHVELD PICK N PAY, C/O R101 POTGIETER ROAD BELA-BELA BELA-BELA LIMPOPO",6654,PEP BELA-BELA
"6655 PEP PMARITZBURG HAYFIELDS MALL HAYFIELDS MALL, C/O BLACKBURROW ROAD & CLELAND ROAD HAYFIELDS PIETERMARITZBURG KWAZULU-NATAL",6655,PEP PMARITZBURG
"6657 PEP BRITS MURRAY AVENUE SHOP 1, THEO'S BUILDING, MURRAY AVENUE & DE WITS AVENUE BRITS BRITS NORTH WEST",6657,PEP BRITS
"6658 PEP POLOKWANE CNR PAUL KRUGER SHOP 6, KFC RISSIK STREET, CNR PRESIDENT PAUL KRUGER STREET & RISSIK STREET POLOKWANE POLOKWANE LIMPOPO",6658,PEP POLOKWANE
"6662 PEP WELKOM BOITUMELO JUNCTION SHOP 35, BOITUMELO JUNCTION, C/O NKOANE WEG PHAKATI DRIVE WELKOM WELKOM FREE STATE",6662,PEP WELKOM
"6668 PEP NEWCASTLE AMAJUBA MALL SHOP 5-6, AMAJUBA MALL, ALLEN STREET (R34) & VICTORIA STREET NEWCASTLE NEWCASTLE KWAZULU-NATAL",6668,PEP NEWCASTLE
"6672 PEP MTUBATUBA TAXI CITY SHOP 43-44, TAXI CITY, ST LUCIA ROAD (R618) & NKOSI MTUBATUBA ROAD MTUBATUBA MTUBATUBA KWAZULU-NATAL",6672,PEP MTUBATUBA
"6676 PEP JHB PARK STATION SHOP N/A,PARK STATION, RISSIK STREET JOHANNESBURG JOHANNESBURG GAUTENG",6676,PEP JHB
"6677 PEP SIYABUSWA MALL MOLOTO RD SHOP 52, MALL@MOUTSIYA, MOLOTO ROAD (R573) SIYABUSWA SIYABUSWA LIMPOPO",6677,PEP SIYABUSWA
"6685 PEP PE GREENACRES CHECKERS SHOP 6, GREENACRES SHOPPING CENTRE, 1 RING ROAD GREENACRES PORT ELIZABETH EASTERN CAPE",6685,PEP PE
"6690 PEP SOWETO DEVLAND CENTRE SHOP 2, SHOPRITE DEVLAND CENTRE, CNR JAN DE NECKER DRIVE AND GOLDEN HIGHWAY (R553) DEVLAND SOWETO GAUTENG",6690,PEP SOWETO
"6691 PEP WEIGHTMAN AVENUE SHOP 1-2A, 4 WEIGHTMAN AVENUE EMPANGENI EMPANGENI KWAZULU-NATAL",6691,PEP WEIGHTMAN
"6692 PEP PONGOLA LIMOBA PNP SHOP 1C, LIMOBA SHOPPING CENTRE, 26 KLASIE HAVENGA STREET PONGOLA PONGOLA KWAZULU-NATAL",6692,PEP PONGOLA
"6694 PEP IDUTYWA SHOP 2, N/A, N2 AND CHURCH STREET IDUTYWA IDUTYWA EASTERN CAPE",6694,PEP IDUTYWA
"6696 PEP RUSTENBURG PLAZA SHOP A, RUSTENBURG PLAZA, CNR NELSON MANDELA STREET AND PRESIDENT MBEKI STREET RUSTENBURG RUSTENBURG NORTH WEST",6696,PEP RUSTENBURG
"6698 PEP BA-PHALABORWA CHECKERS SHOP 9 BA-PHALABORWA CHECKERS CENTRE, PRESIDENT NELSON MANDELA STREET PHALABORWA PHALABORWA LIMPOPO",6698,PEP BA-PHALABORWA
"6700 PEP PIET RETIEF MALL@MFULA SHOP 54 MALL@MFULA, C/O R543 (BRAND STREET) & N2 (CHURCH STREET) PIET RETIEF PIET RETIEF MPUMALANGA",6700,PEP PIET
"6701 PEP SPRINGS MALL SHOP L11 SPRINGS MALL, C/O JAN SMUTS ROAD & R51 SPRINGS SPRINGS GAUTENG",6701,PEP SPRINGS
"6702 PEP ALEXANDRA ALEX MALL SHOP 31 ALEX MALL, C/O LONDON ROAD M3 LOMBARDY EAST JOHANNESBURG GAUTENG",6702,PEP ALEXANDRA
"6705 PEP ESTCOURT HARDING STREET SHOP, 71 HARDING STREET (R103) ESTCOURT ESTCOURT KWAZULU-NATAL",6705,PEP ESTCOURT
"6707 PEP RANDFONTEIN TAMBOTIE MALL SHOP 6 TAMBOTIE MALL, C/O TAMBOTIE ROAD MALAN STREETS RANDFONTEIN RANDFONTEIN GAUTENG",6707,PEP RANDFONTEIN
"6710 PEP MADADENI BOXER CENTRE SHOP 5 BOXER CENTRE, NKOSI BHAMBATHA ROAD NEWCASTLE NEWCASTLE KWAZULU-NATAL",6710,PEP MADADENI
"6715 PEP SPRINGS KWATHEMA SQUARE C/O 11th ROAD, 12th ROAD KWATHEMA SPRINGS GAUTENG",6715,PEP SPRINGS
"6718 PEP KWAMHLANGA.PHOLA MALL SHOP 15, PHOLA PARK SHOPPING CENTRE, R573 MOLOTO ROAD KWAMHLANGA KWAMHLANGA MPUMALANGA",6718,PEP KWAMHLANGA.PHOLA
"6721 PEP DELFT MALL DELFT MALL, C/O HINDLE ROAD & DELFT MAIN ROAD DELFT CAPE TOWN WESTERN CAPE",6721,PEP DELFT
"6724 PEP PORT ALFRED ROSEHILL MALL ROSEHILL MALL, 1 ROSEHILL BOULEVARD PORT ALFRED PORT ALFRED EASTERN CAPE",6724,PEP PORT
"6732 PEP PMB 429 CHURCH STR SHOP, 429 CHURCH STREET PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",6732,PEP PMB
"6739 PEP TEMBISA KAALFONTEIN CORNER KAALFONTEIN CORNER, C/O ANGELFISH STREET MAIN ROAD TEMBISA JOHANNESBURG GAUTENG",6739,PEP TEMBISA
"6743 PEP DUNOON ROMA CENTRE ROMA CENTRE, C/O WINNING WAY POTSDAM ROAD MILNERTON CAPE TOWN WESTERN CAPE",6743,PEP DUNOON
"6746 PEP HAMMANSKRAAL JUBILEE MALL JUBILEE MALL, C/O HARRY GWALA AVENUE JUBILEE ROAD HAMMANSKRAAL HAMMANSKRAAL GAUTENG",6746,PEP HAMMANSKRAAL
"6759 PEP EL DUNCAN VILLAGE SHOP 3 DUNCAN VILLAGE SHOPPING CENTRE, C/O DOUGLAS SMITH HIGHWAY & FLORENCE STREET DUNCAN VILLAGE EAST LONDON EASTERN CAPE",6759,PEP EL
"6762 PEP SOSHANGUVE SOUTHVIEW SHOP 5 SOUTHVIEW SHOPPING CENTRE, DWARF SANUKA STREET SOSHANGUVE SOSHANGUVE GAUTENG",6762,PEP SOSHANGUVE
"6765 PEP KAKAMAS CENTRE SHOP 6 KAKAMAS CENTRE, C/O N14 AUGRABIES WAY & VOORTREKKER WAY KAKAMAS KAKAMAS NORTHERN CAPE",6765,PEP KAKAMAS
"6766 PEP LADYSMITH THE SQUARE SHOP 6 THE SQUARE, C/O BULLER ROAD & HARRISMITH ROAD LADYSMITH LADYSMITH KWAZULU-NATAL",6766,PEP LADYSMITH
"6770 PEP STANGER KWADAKUZA MALL SHOP 3 KWADUKUZA MALL, 2 ELIZABETH STREET STANGER STANGER KWAZULU-NATAL",6770,PEP STANGER
"6773 PEP MAFIKENG PLAZA SHOP 12 MAFIKENG PLAZA, C/O HATCHARD STREET & STATION ROAD MAHIKENG MAHIKENG NORTH WEST",6773,PEP MAFIKENG
"6775 PEP DURBAN WESTVILLE PAVILION SHOP 290 PAVILION SHOPPING CENTRE, JACK MARTENS DRIVE WESTVILLE DURBAN KWAZULU-NATAL",6775,PEP DURBAN
"6784 PEP ACORNHOEK MALL SHOP 10 ACORNHOEK MALL, R40 ACORNHOEK ACORNHOEK MPUMALANGA",6784,PEP ACORNHOEK
"6787 PEP NKOMO VILLAGE SHOP 3215-B02 NKOMO VILLAGE, TLOU STREET ATTERIDGEVILLE PRETORIA GAUTENG",6787,PEP NKOMO
"6790 PEP BOTLENG SC DELMAS SHOP 6 & 7 BOTLENG SC, C/O R42 & NELSON MANDELA DRIVE BOTLENG DELMAS MPUMALANGA",6790,PEP BOTLENG
"6798 PEP ERMELO WESSELTON CROSSING SHOP 14, C/O MANDELA DRIVE OR TAMBO STREET WESSELTON ERMELO MPUMALANGA",6798,PEP ERMELO
"6799 PEP GIYANI MASINGITA MALL SHOP N87 MASINGITA MALL, CNR MOEKETSI AND GIYANI ROAD GIYANI GIYANI LIMPOPO",6799,PEP GIYANI
"7184 PEPCELL PTA CHURCH STREET SHOP 4 SHOPRITE BUILDING, CHURCH STREET PRETORIA PRETORIA GAUTENG",7184,PEPCELL PTA
"7202 PEP TSHWANE REG MALL MAMELODI SHOP GF 32 TSHWANE REGIONAL MALL, C/O WATLOO & TSAMAYA RD MAMELODI PRETORIA GAUTENG",7202,PEP TSHWANE
"7212 PEP HARTSWATER SHOP 4 JETMART BUILDING, DF MALAN STREET HARTSWATER NORTHERN CAPE FREE STATE",7212,PEP HARTSWATER
"7217 PEP ROBERTSON CIRCLE SC SHOP 20 ROBERTSON CIRCLE, C/O JOHAN DE JONG AVE & KERK STREET ROBERTSON ROBERTSON WESTERN CAPE",7217,PEP ROBERTSON
"7220 PEP MABOPANE SQUARE SHOP 9 MABOPANE SQUARE, LUCAS MANGOPE DR MABOPANE MABOPANE GAUTENG",7220,PEP MABOPANE
"7224 PEP DURBAN ISIPINGO SHOP 2 , PHILA NDWANDWE RD ISIPINGO RAIL DURBAN KWAZULU-NATAL",7224,PEP DURBAN
"7226 PEP BARBERTON STIMELA CROSSING SHOP 59 STIMELA CROSSING, 18 GENERAL STREET BARBERTON BARBERTON MPUMALANGA",7226,PEP BARBERTON
"7227 PEP KATLEHONG SAM NTULI MALL SHOP 37 SAM NTULI MALL, C/O TUGELA & MASAKHANE KATLEHONG KATLEHONG GAUTENG",7227,PEP KATLEHONG
"7229 PEP TEMBISA BUSY CORNER MALL SHOP 19 BUSY CORNER MALL, MAIN RD EBONY PARK TEMBISA GAUTENG",7229,PEP TEMBISA
"7231 PEP QUMBU PLAZA SHOP 4 QUMBU PLAZA, N2 QUMBU QUMBU EASTERN CAPE",7231,PEP QUMBU
"7233 PEP KLERKSDORP FLAMWOOD WALK SHOP 45 FLAMWOOD WALK, 1 BROTHER PATRICK LANE KLERKSDORP KLERKSDORP NORTH WEST",7233,PEP KLERKSDORP
"7234 PEP PIETERMARITZBURG MBALI CTR SHOP 12 MBALI CENTRE, MACHIBISA RD PIETERMARITZBURG PIETERMARITZBURG KWAZULU-NATAL",7234,PEP PIETERMARITZBURG
"7235 PEP TEMBISA BIRCH ACRES SQUARE SHOP 14 BIRCH ACRES SQUARE, C/O ANDREW MAPHETA & ISIMUKU STREET BIRCH ACRES TEMBISA GAUTENG",7235,PEP TEMBISA
"7244 PEP JHB DIEPSLOOT CHUMA MALL SHOP 09A CHUMA MALL , C/O R511 & 1ST AVENUE DIEPSLOOT DIEPSLOOT GAUTENG",7244,PEP JHB
"7246 PEP ROODEPOORT CLEARWATER SHOP LM041 CLEARWATER MALL, C/O HENDRIK POTGIETER & CHJRISTIAAN DE WET ROADS ROODEPOORT ROODEPOORT GAUTENG",7246,PEP ROODEPOORT
"7256 PEP PHILIPPI JUNXION MALL SHOP 72 THE JUNXION MALL, C/O NEW EISLEBEN & GOVAN MBEKI ROADS PHILIPPI PHILIPPI WESTERN CAPE",7256,PEP PHILIPPI
"7261 PEP TEMBISA MALL OF TEMBISA SHOP G38 MALL OF TEMBISA , C/O ALUMINIUM & R563 TEMBISA TEMBISA GAUTENG",7261,PEP TEMBISA
"7270 PEP TAUNG MALL SHOP 104 TAUNG MALL, MAIN STREET TAUNG TAUNG NORTH WEST",7270,PEP TAUNG
"7271 PEP RANDFONTEIN UMPHAKATHI SHOP 27 UMPHAKATHI MALL, C/O R55 & R28 MOHLAKENG RANDFONTEIN RANDFONTEIN GAUTENG",7271,PEP RANDFONTEIN
"7276 PEP RUSTENBURG MALL SHOP 73 RUSTENBURG MALL, C/O SWARTRUGGENS ROAD & NELSON MANDELA DRIVE RUSTENBURG RUSTENBURG NORTH WEST",7276,PEP RUSTENBURG
"7278 PEP CHATSWORTH CENTRE (L1) SHOP 16 DURBAN CHATSWORTH CENTRE, 14 J0YHURST STREET CHATSWORTH CHATSWORTH KWAZULU-NATAL",7278,PEP CHATSWORTH
"7287 PEP JBH GANDHI SQUARE SHOP 1 GANDHI SQUARE INDONI HOUSE , 120 FOX STREET MARSHALLTOWN JOHANNESBURG GAUTENG",7287,PEP JBH
"7288 PEP PE WALMER PARK SHOP 99A WALMER PARK SHOPPING CENTRE, MAIN ROAD WALMER PORT ELIZABETH EASTERN CAPE",7288,PEP PE
"7290 PEP PINETOWN HILLS STREET SHOP 2 PINETOWN 2, 18 HIILL STREET PINETOWN PINETOWN KWAZULU-NATAL",7290,PEP PINETOWN
"7299 PEP NTUZUMA MIDWAY CROSSING SHOP US 24 MIDWAY CROSSING , C/O DUMISANI MAKHAYE HIGHWAY & NEWLANDS EXPRESS WAY NTUZUMA DURBAN KWAZULU-NATAL",7299,PEP NTUZUMA
"7305 PEP BETHAL SHOP 21B P & PDKRUGER BUILDING , VUYISILI MINI STREET BETHAL BETHAL MPUMALANGA",7305,PEP BETHAL
"7310 PEP SOWETO DLAMINI SHOPPING CT SHOP 2 DLAMINI SHOPPING CENTRE, C/O CHRIS HANI & MTAMBO STREET SUNRISE PARK SOMETO GAUTENG",7310,PEP SOWETO
"7316 PEP HAZYVIEW JUNCTION SHOP 14B HAZYVIEW JUCTION, C/O PORTIA SHABANGU & WHITE RIVER ROAD HAZYVIEW HAZYVIEW MPUMALANGA",7316,PEP HAZYVIEW
"7320 PEP LADYSMITH EKUVUKENI SHOP 9 EKUVUKENI SHOPPING CENTRE , MAIN ROAD EKUVUKENI A LADYSMITH LADYSMITH KWAZULU-NATAL",7320,PEP LADYSMITH
"7323 PEP DURBAN HILLCREST CORNER SHOP G8 HILLCREST CORNER , OLD MAIN ROAD HILLCREST HILLCREST KWAZULU-NATAL",7323,PEP DURBAN
"7326 PEP VANDERBIJLPARK TSHEPISO SHOP 17 TSHEPISO SHOPPING CENTRE , SEKATI STREET VANDERBIJLPARK VANDERBIJLPARK GAUTENG",7326,PEP VANDERBIJLPARK
"7348 PEP PTA MAMELODI SQUARE SHOP 16 MAMELODI SQUARE, C/O TSAMAYA & SHILOVHANE AVENUES MAMELODI PRETORIA GAUTENG",7348,PEP PTA
"7353 PEP HEBRON HEBRON MALL SHOP 20 HEBRON MALL, HEBRON ROAD HEBRON HEBRON GAUTENG",7353,PEP HEBRON
"7356 PEP HAMMANSKRAAL JUBILEE SHOP 9 HAMMANSKRAAL JUBILEE CROSSING, C/O HARRY GWALA & JUBILEE ROADS HAMMANSKRAAL HAMMANSKRAAL GAUTENG",7356,PEP HAMMANSKRAAL
"7359 PEP KATLEHONG CROSSING SHOP 20 KATLEHONG CROSSING, VENUS DRIVE KATLEHONG KATLEHONG GAUTENG",7359,PEP KATLEHONG
"8013 PEP IZINGOLWENI SHOP 9, THOKOZA, MAIN ROAD IZINGOLWENI IZINGOLWENI KWAZULU-NATAL",8013,PEP IZINGOLWENI
"8026 PEP DUNDEE WILSON STREET SHOP 1 OLD ACRE PLAZA, C/O WILSON STREET VICTORIA STREET DUNDEE DUNDEE KWAZULU-NATAL",8026,PEP DUNDEE
"8032 PEP MOKOPANE THE CROSSING SHOP 9 THE CROSSING MALL, C/O THABO MBEKI STREET RETIEF STREET MOKOPANE MOKOPANE LIMPOPO",8032,PEP MOKOPANE
"8045 PEP PHUTHADITJHABA NAMAHALI SHOP 9 CHARLES MOPELI SHOPPING CENTRE, CHARLES MOPELI STREET PHUTHADITJHABA PHUTHADITJHABA FREE STATE",8045,PEP PHUTHADITJHABA
"8049 PEP KLERKSDORP TERMINUS SHOP 19 THE TERMINUS CENTRE, GOLF STREET KLERKSDORP KLERKSDORP NORTH WEST",8049,PEP KLERKSDORP
"8056 PEP GRIEKWASTAD PANORAMA CENTRE , 6 MAIN STREET GRIEKWASTAD GRIEKWASTAD NORTHERN CAPE",8056,PEP GRIEKWASTAD
"8063 PEP JHB DAVEYTON MALL SHOP 5-7 DAVEYTON MALL, C/O EISELEN STREET TURTON STREET DAVEYTON BENONI GAUTENG",8063,PEP JHB
"8069 PEP BELLVILLE MIDDESTAD MALL SHOP 38-39 MIDDESTAD MALL, 16 CHARL MALAN STREET BELLVILLE CAPE TOWN WESTERN CAPE",8069,PEP BELLVILLE
"8076 PEP KNYSNA GRAY STREET MALL SHOP 2 GRAY STREET MALL, NELSON STREET KNYSNA KNYSNA WESTERN CAPE",8076,PEP KNYSNA
"8079 PEP PTA EAST LYNNE EAST PARK SHOP 20 EAST PARK, BAVIAANSPOORT ROAD EAST LYNNE PRETORIA GAUTENG",8079,PEP PTA
"8081 PEP SETSING CNR SETAI STREET SHOP 5, SETSING, CNR SETAI STREET MOTELING STREET PHUTHADITJHABA PHUTHADITJHABA FREE STATE",8081,PEP SETSING
"8086 PEP SOWETO PIMVILLE SHOP 14 & 15 PIMVILLE SHOP CENTRE , MODJADJI STREET ZONE 7 PIMVILLE PIMVILLE GAUTENG",8086,PEP SOWETO
"8094 PEP HLUHLUWE SHOP_ SPAR CENTRE, 15 MAIN ROAD HLUHLUWE STREET HLUHLUWE HLUHLUWE KWAZULU-NATAL",8094,PEP HLUHLUWE
"8095 PEP MAKHADO CROSSING SHOP 15 MAKHADO CROSSING, NATIONAL ROAD (N1) HLANGANANI STREET LOUIS TRICHARDT LOUIS TRICHARDT LIMPOPO",8095,PEP MAKHADO
"8096 PEP EMPANGENI BIYELA CENTRE SHOP 13 BIYELA CENTRE, BIYELA STREET EMPANGENI EMPANGENI KWAZULU-NATAL",8096,PEP EMPANGENI
"8097 PEP PINETOWN STANSFIELD SHOP 1 STANSFIELD HOUSE, 23 STANFIELD LANE PINETOWN PINETOWN KWAZULU-NATAL",8097,PEP PINETOWN
"8098 PEP ESHOWE CENTRE SHOP 3 ESHOWE CENTRE, 25 OSBORNE STREET ESHOWE ESHOWE KWAZULU-NATAL",8098,PEP ESHOWE
"8101 PEP ZEERUST MARICO PLAZA SHOP 6 MARICO PLAZA, 20 CHRUCH STREET ZEERUST ZEERUST NORTH WEST",8101,PEP ZEERUST
"8102 PEP MUSINA BEPRO CENTRE SHOP 6 BEPRO CENTRE, NATIONAL ROAD (N1) MUSINA MUSINA LIMPOPO",8102,PEP MUSINA
"8104 PEP TZANEEN PNP CENTRE SHOP 5B PICK & PAY CENTRE, CORNER CLAUDE WHEATLY STREET AGATHA STREET TZANEEN TZANEEN LIMPOPO",8104,PEP TZANEEN
"8109 PEP PHUTHADITJHABA MAIN ROAD SHOP 28 SHOPRITE CENTRE, MAIN ROAD PHUTHADITJHABA PHUTHADITJHABA FREE STATE",8109,PEP PHUTHADITJHABA
"8128 PEP EMPANGENI RAIL SHOP 25 ITHALA CENTRE, 36 TANNER ROAD EMPANGENI EMPANGENI KWAZULU-NATAL",8128,PEP EMPANGENI
"8134 PEP WITBANK MEDICAL CENTRE SHOP 31 WITBANK MEDICAL CENTRE , EDDIE STREET WITBANK WITBANK MPUMALANGA",8134,PEP WITBANK
"8213 PEP MARIKANA SHOP 5 , MAIN ROAD MARIKANA MARIKANA NORTH WEST",8213,PEP MARIKANA
"8217 PEP ROODEPOORT VAN WYK STREET SHOP, 35 VAN WYK STREET ROODEPOORT ROODEPOORT GAUTENG",8217,PEP ROODEPOORT
"8218 PEP SIYABUSWA SHOP 4 BOXER CENTRE, DR J MOROKA SIYABUSWA SIYABUSWA MPUMALANGA",8218,PEP SIYABUSWA
"8239 PEP MOUNT FRERE SHOP 1 , MAIN STREET MOUNT FRERE MOUNT FRERE EASTERN CAPE",8239,PEP MOUNT
"8245 PEP BUTTERWORTH KING STREET SHOP, C/O KING STREET UMTATA ROAD (N2) BUTTERWORTH BUTTERWORTH EASTERN CAPE",8245,PEP BUTTERWORTH
